Time Val
0.3333333333333333 8.42805835778
4.833333333333333 8.42805835778
9.333333333333334 8.42805835778
13.833333333333334 8.42805835778
18.333333333333332 8.42805835778
22.833333333333332 8.42586986959
27.333333333333332 8.26051449722
31.833333333333332 8.26118170723
36.333333333333336 8.25492595698
40.833333333333336 8.25439040226
45.333333333333336 8.25432996086
49.833333333333336 8.30341544172
54.333333333333336 8.30340098096
58.833333333333336 8.30342534458
63.333333333333336 8.30341734304
67.83333333333333 8.30343997255
72.33333333333333 8.30345248362
76.83333333333333 8.30346589652
81.33333333333333 8.30346709046
85.83333333333333 8.30348650481
90.33333333333333 8.30349539738
94.83333333333333 8.30349958898
99.33333333333333 8.30350300927
103.83333333333333 8.30350763914
108.33333333333333 8.30350897528
112.83333333333333 8.30351056923
117.33333333333333 8.3035096009
121.83333333333333 8.30350949434
126.33333333333333 8.30351549673
130.83333333333334 8.3035177996
135.33333333333334 8.30351837971
139.83333333333334 8.30351885999
144.33333333333334 8.30351833058
148.83333333333334 8.30351901442
153.33333333333334 8.30351956145
157.83333333333334 8.35261899607
162.33333333333334 8.35262376564
166.83333333333334 8.35262412552
171.33333333333334 8.35261709167
175.83333333333334 8.35261909096
180.33333333333334 8.35262011046
184.83333333333334 8.35262117714
189.33333333333334 8.35261854769
193.83333333333334 8.35261789304
198.33333333333334 8.35261578538
202.83333333333334 8.3526113822
207.33333333333334 8.35260850394
211.83333333333334 8.35260330581
216.33333333333334 8.35260193163
220.83333333333334 8.35259784279
225.33333333333334 8.35259167724
229.83333333333334 8.35258894444
234.33333333333334 8.35258857284
238.83333333333334 8.35258554562
243.33333333333334 8.35258324533
247.83333333333334 8.35257936021
252.33333333333334 8.35257751886
256.8333333333333 8.35257514813
261.3333333333333 8.35257144084
265.8333333333333 8.35256916992
270.3333333333333 8.35256686392
274.8333333333333 8.35256455764
279.3333333333333 8.35256223376
283.8333333333333 8.35256066879
288.3333333333333 8.35255732012
292.8333333333333 8.35255542261
297.3333333333333 8.3525532278
