Time Pu238 Pu239 Pu240 Pu241 Pu242
0.3333333333333333 0.076929514442 5.23926173633 1.64616810737 0.885198017289 0.58050098235 
4.833333333333333 0.076929514442 5.23926173633 1.64616810737 0.885198017289 0.58050098235 
9.333333333333334 0.076929514442 5.23926173633 1.64616810737 0.885198017289 0.58050098235 
13.833333333333334 0.076929514442 5.23926173633 1.64616810737 0.885198017289 0.58050098235 
18.333333333333332 0.076929514442 5.23926173633 1.64616810737 0.885198017289 0.58050098235 
22.833333333333332 0.0747396106176 5.23926262446 1.64616838642 0.885198167343 0.580501080753 
27.333333333333332 0.00819135448387 5.1773498067 1.62615997036 0.874989182607 0.573824183063 
31.833333333333332 0.0162197275957 5.17358363036 1.6187465461 0.877173260319 0.575458542858 
36.333333333333336 0.0110498586276 5.17302853337 1.61764966528 0.877497080153 0.575700819543 
40.833333333333336 0.0171771006142 5.16961974506 1.6109389755 0.879474243944 0.577180337138 
45.333333333333336 0.0232297179693 5.16649217918 1.60478219839 0.881288163803 0.578537701511 
49.833333333333336 0.0289845537945 5.194342543 1.60864887068 0.888206387685 0.583233086559 
54.333333333333336 0.0341218820141 5.19168165339 1.60342619263 0.88976832812 0.584402924803 
58.833333333333336 0.0366132964484 5.18917890262 1.59953978715 0.891960188657 0.5861331697 
63.333333333333336 0.0404868071775 5.18693152629 1.59529654664 0.893424935821 0.587277527109 
67.83333333333333 0.0418600594713 5.1848114174 1.59217340547 0.895512592923 0.589082497283 
72.33333333333333 0.0437781974193 5.18285230219 1.58901995243 0.897215541336 0.590586490238 
76.83333333333333 0.0452948759368 5.18106396048 1.58598394012 0.898858221436 0.592264898548 
81.33333333333333 0.046659221966 5.17945319415 1.58324231929 0.900358559612 0.593753795439 
85.83333333333333 0.0484295189431 5.17813188078 1.58018798962 0.901521383238 0.595215732226 
90.33333333333333 0.0499254897005 5.17696102873 1.57748893057 0.902609932633 0.59651001574 
94.83333333333333 0.0518015944244 5.17593922409 1.5745083342 0.903424476056 0.59782596021 
99.33333333333333 0.0534125720243 5.1750136077 1.57186833639 0.904201111283 0.599007381864 
103.83333333333333 0.0552394999771 5.17412100319 1.5690563184 0.904804657953 0.600286159615 
108.33333333333333 0.0568403550378 5.17330926567 1.56655123733 0.90537965218 0.601428465057 
112.83333333333333 0.0585197837943 5.17250410562 1.56394373335 0.905836526721 0.602706419753 
117.33333333333333 0.0600351219592 5.17178229998 1.5616011396 0.906262181294 0.603828858057 
121.83333333333333 0.0615860726305 5.17106488472 1.55918157883 0.906592449133 0.605084509028 
126.33333333333333 0.0630009620633 5.17043112348 1.55700181852 0.906897909924 0.606183682736 
130.83333333333334 0.0644866989797 5.16982235766 1.55473370075 0.907101987652 0.607373054554 
135.33333333333334 0.0658192891418 5.16926662965 1.55269968047 0.907301226885 0.608431553569 
139.83333333333334 0.0672360982859 5.168739819 1.55057735178 0.907403376781 0.609562214134 
144.33333333333334 0.068505139733 5.16825914462 1.54867464946 0.907509596405 0.610569800366 
148.83333333333334 0.0698554262119 5.16780141968 1.54668883068 0.907527178401 0.611646159437 
153.33333333333334 0.071062847641 5.16738520455 1.54490939802 0.907556336494 0.612605774743 
157.83333333333334 0.0727640893879 5.19753351626 1.55218042078 0.912874232878 0.617266736762 
162.33333333333334 0.0739174236143 5.19716478997 1.55050020792 0.912842617224 0.618198726921 
166.83333333333334 0.0751483268736 5.19680521788 1.54874374096 0.912733771392 0.619193068413 
171.33333333333334 0.076238727553 5.19647187686 1.54717279476 0.912649306168 0.620084386332 
175.83333333333334 0.0774086491056 5.19615389445 1.54553034004 0.912493605104 0.621032602263 
180.33333333333334 0.0784547486881 5.19586621113 1.5440585635 0.91236308556 0.621877501578 
184.83333333333334 0.0795657297048 5.19558085102 1.5425186374 0.912169019886 0.622786939126 
189.33333333333334 0.080569342475 5.1953200467 1.54112786279 0.911998202034 0.623603093678 
193.83333333333334 0.0815680845818 5.19510260633 1.53974674742 0.911791079807 0.624409374905 
198.33333333333334 0.0825410276237 5.1949553027 1.53839474253 0.91155052837 0.625174184149 
202.83333333333334 0.0835265920183 5.19507027234 1.5369775641 0.911189430335 0.625847523418 
207.33333333333334 0.0843911509005 5.19517826264 1.53571526449 0.910875292707 0.6264485332 
211.83333333333334 0.0853087286218 5.19525218576 1.53440514206 0.910522567864 0.627114681511 
216.33333333333334 0.086142142643 5.19532399956 1.53323011292 0.910209267994 0.62769640852 
220.83333333333334 0.0870290317195 5.19538199109 1.5320047165 0.909853052103 0.628329051374 
225.33333333333334 0.0878137823013 5.19543662415 1.53091110029 0.909539990849 0.628890179648 
229.83333333333334 0.0886579285382 5.19547041917 1.52976807458 0.909188419686 0.629504102465 
234.33333333333334 0.0894098822509 5.19550798417 1.52875056964 0.908879161044 0.630040975738 
238.83333333333334 0.0902106036398 5.19552535757 1.52768823666 0.908534987853 0.630626359902 
243.33333333333334 0.0909215474305 5.19554543412 1.52674072084 0.908231771987 0.631143770943 
247.83333333333334 0.0916819346819 5.19556162051 1.52574993585 0.907893119344 0.631692749823 
252.33333333333334 0.0923530748966 5.19557693577 1.5248701202 0.907596884556 0.632180503438 
256.8333333333333 0.0930717485565 5.19559124452 1.52394977252 0.907267382463 0.632695000067 
261.3333333333333 0.0937056684184 5.19560293356 1.52312983041 0.90697771962 0.633155288838 
265.8333333333333 0.0943776042092 5.19561383662 1.52227507001 0.906659319284 0.633643339786 
270.3333333333333 0.0949783469316 5.19562384214 1.52151271152 0.906377784874 0.634074178459 
