Time Val
0.3333333333333333 8.44999296569
4.833333333333333 8.44999296569
9.333333333333334 8.44999296569
13.833333333333334 8.44999296569
18.333333333333332 8.44999296569
22.833333333333332 8.44999306185
27.333333333333332 8.44999246841
31.833333333333332 8.44996051368
36.333333333333336 8.44994084068
40.833333333333336 8.44992838457
45.333333333333336 8.44992058309
49.833333333333336 8.449915704
54.333333333333336 8.44991265319
58.833333333333336 8.44991074562
63.333333333333336 8.44990955288
67.83333333333333 8.44990880711
72.33333333333333 8.4499083408
76.83333333333333 8.44990804924
81.33333333333333 8.44990786694
85.83333333333333 8.44990775295
90.33333333333333 8.44990768167
94.83333333333333 8.44990763711
99.33333333333333 8.44990760925
103.83333333333333 8.44990759182
108.33333333333333 8.44990758093
112.83333333333333 8.44990757412
117.33333333333333 8.44990756986
121.83333333333333 8.4499075672
126.33333333333333 8.44990756553
130.83333333333334 8.44990756449
135.33333333333334 8.44990756384
139.83333333333334 8.44990756343
144.33333333333334 8.44990756318
148.83333333333334 8.44990756302
153.33333333333334 8.44990756292
157.83333333333334 8.44990756286
162.33333333333334 8.44990756282
166.83333333333334 8.44990756279
171.33333333333334 8.44990756278
175.83333333333334 8.44990756277
180.33333333333334 8.44990756276
184.83333333333334 8.44990756276
189.33333333333334 8.44990756276
193.83333333333334 8.44990756276
198.33333333333334 8.44990756275
202.83333333333334 8.44990756275
207.33333333333334 8.44993201538
211.83333333333334 8.4499228521
216.33333333333334 8.44991712263
220.83333333333334 8.4499135402
225.33333333333334 8.44991130023
229.83333333333334 8.44990989966
234.33333333333334 8.44990902394
238.83333333333334 8.44990847638
243.33333333333334 8.44990813401
247.83333333333334 8.44990791994
252.33333333333334 8.44990778609
256.8333333333333 8.4499077024
261.3333333333333 8.44990765007
265.8333333333333 8.44990761735
270.3333333333333 8.44990759689
274.8333333333333 8.4499075841
279.3333333333333 8.4499075761
283.8333333333333 8.4499075711
288.3333333333333 8.44990756797
292.8333333333333 8.44990756602
297.3333333333333 8.44990756479
