Time Val
0.3333333333333333 8.46659965434
4.833333333333333 8.96313126844
9.333333333333334 9.42380239835
13.833333333333334 9.84990808476
18.333333333333332 10.2199628845
22.833333333333332 10.289848676
27.333333333333332 10.2526425207
31.833333333333332 10.3092179337
36.333333333333336 10.5147159725
40.833333333333336 10.1568631972
45.333333333333336 10.0116059765
49.833333333333336 10.0748741901
54.333333333333336 9.9212417408
58.833333333333336 9.90897903936
63.333333333333336 9.83399368379
67.83333333333333 9.9065970981
72.33333333333333 9.82216618724
76.83333333333333 9.89368889914
81.33333333333333 9.81020865052
85.83333333333333 9.87961996005
90.33333333333333 9.7989236023
94.83333333333333 9.86848629277
99.33333333333333 9.79018984428
103.83333333333333 9.81341667872
108.33333333333333 9.78239162902
112.83333333333333 9.73715087512
117.33333333333333 9.84068266421
121.83333333333333 9.76692127787
126.33333333333333 9.67800991305
130.83333333333334 9.78321764771
135.33333333333334 9.75523488356
139.83333333333334 9.71166024691
144.33333333333334 9.81792831869
148.83333333333334 9.74317634079
153.33333333333334 9.69999419288
157.83333333333334 9.807957994
162.33333333333334 9.73203922871
166.83333333333334 9.73507422699
171.33333333333334 9.79831885202
175.83333333333334 9.7233492456
180.33333333333334 9.71613605939
184.83333333333334 9.72853684655
189.33333333333334 9.7492888568
193.83333333333334 9.71947812655
198.33333333333334 9.6771739214
202.83333333333334 9.73654681191
207.33333333333334 9.7132472189
211.83333333333334 9.67119528582
216.33333333333334 9.7327372238
220.83333333333334 9.70534962119
225.33333333333334 9.66576416512
229.83333333333334 9.72717414519
234.33333333333334 9.69589896961
238.83333333333334 9.70283938538
243.33333333333334 9.72251171374
247.83333333333334 9.69102237472
252.33333333333334 9.72223675918
256.8333333333333 9.69117480918
261.3333333333333 9.69433585724
265.8333333333333 9.75674910939
270.3333333333333 9.68042886858
274.8333333333333 9.6862785473
279.3333333333333 9.75271070396
283.8333333333333 9.67553935796
288.3333333333333 9.70710876084
292.8333333333333 9.6746336539
297.3333333333333 9.67841841373
