Time Pu238 Pu239 Pu240 Pu241 Pu242 Am241
0.3333333333333333 0.0767536696702 5.27002675142 1.65580387755 0.880101895644 0.583913460057 0.0102979457503 
4.833333333333333 0.0736802561871 5.70049803257 1.79044050827 0.766827364514 0.631685106893 0.195659025946 
9.333333333333334 0.0707847420487 6.10003770577 1.91527578942 0.661664441994 0.676039719125 0.36634049768 
13.833333333333334 0.0680712281009 6.46865881885 2.03032354377 0.565875871647 0.716978622384 0.521137028058 
18.333333333333332 0.0675222048902 6.77573642872 2.12612498106 0.499487282403 0.751091987397 0.63576298788 
22.833333333333332 0.0668771286251 6.83706427956 2.14519076071 0.482802443148 0.757914063935 0.661456743572 
27.333333333333332 0.0489107497206 6.84828806504 2.14280243772 0.4455799701 0.76706129809 0.635356001299 
31.833333333333332 0.140155063668 6.88724845339 2.13214013473 0.373928769969 0.775745511985 0.561855985732 
36.333333333333336 0.15035458233 7.09680545552 2.17937859687 0.308038780863 0.780138556911 0.632958141295 
40.833333333333336 0.227040916376 6.8641606028 2.05769389338 0.287664063283 0.720303721352 0.492781707984 
45.333333333333336 0.260235451804 6.79227926957 2.00142651419 0.270789226391 0.686875514579 0.436977293511 
49.833333333333336 0.261743376163 6.86269785701 2.01718624701 0.241603277635 0.691643432244 0.461818660885 
54.333333333333336 0.269672710516 6.76797688128 1.97204865675 0.243775713398 0.667767778859 0.421560310912 
58.833333333333336 0.271307062887 6.78027783655 1.96980590521 0.225181777242 0.662406457478 0.428265392857 
63.333333333333336 0.276979639224 6.73228711162 1.94980071746 0.228494237668 0.646431977816 0.407281699736 
67.83333333333333 0.279138375353 6.80244640456 1.96824686902 0.211517640482 0.645247808683 0.425957319666 
72.33333333333333 0.286664489124 6.74442664094 1.95147053983 0.217617942507 0.621986574834 0.413341507558 
76.83333333333333 0.288938034206 6.81410360808 1.96935415424 0.201449911593 0.619843191013 0.432399422508 
81.33333333333333 0.293067389523 6.75319331476 1.95331304025 0.210285994766 0.600348911227 0.420255954639 
85.83333333333333 0.293184595288 6.81903020546 1.97252644673 0.194705903433 0.600172809134 0.441483791985 
90.33333333333333 0.29460699552 6.75754414544 1.95623967277 0.204742602713 0.58579018586 0.428027685695 
94.83333333333333 0.293750102299 6.82291108872 1.97555236067 0.189230257507 0.587042483571 0.449293024324 
99.33333333333333 0.29553230413 6.76279790067 1.95877443526 0.200030382348 0.573054821877 0.434159471978 
103.83333333333333 0.293414922714 6.79664684815 1.96846976548 0.183252944145 0.571632198239 0.452995528086 
108.33333333333333 0.297759008988 6.76993785539 1.96065158747 0.194840914665 0.559202262511 0.439174851108 
112.83333333333333 0.299398070248 6.74136126339 1.95253612771 0.195347094578 0.548508319206 0.436079170521 
117.33333333333333 0.296415029362 6.83840384701 1.98000861884 0.171035672928 0.554819496068 0.466903969217 
121.83333333333333 0.30056112225 6.77833039649 1.96298903007 0.184476733618 0.540563995443 0.448878693221 
126.33333333333333 0.300641566537 6.7175838637 1.94494453378 0.185644602676 0.529195346358 0.441775564456 
130.83333333333334 0.297872754174 6.81422750988 1.97262030364 0.163010083386 0.535486996629 0.471218565143 
135.33333333333334 0.302320613897 6.78557665381 1.96453726152 0.176259742311 0.526540612025 0.456192740589 
139.83333333333334 0.303312299526 6.75425141008 1.95654048452 0.178214102002 0.519341950785 0.452625335482 
144.33333333333334 0.300537819567 6.85160570756 1.98401371904 0.156424921253 0.525346151274 0.480790083676 
148.83333333333334 0.303512298996 6.78896897039 1.96729643117 0.169214462577 0.514184177653 0.464537414032 
153.33333333333334 0.30446338784 6.75915317565 1.95882371844 0.170558600717 0.506995310236 0.460454125936 
157.83333333333334 0.30172295412 6.8573919885 1.98603379164 0.149779985017 0.513029274715 0.486954235171 
162.33333333333334 0.304611165768 6.79280527368 1.96950272132 0.162012358227 0.503107709714 0.471821977207 
166.83333333333334 0.307147147641 6.79453429966 1.9701335471 0.164054694112 0.499204538479 0.470243255406 
171.33333333333334 0.302790454944 6.86211288313 1.98752185953 0.143379357914 0.502514296505 0.492881179348 
175.83333333333334 0.305480746403 6.79873303187 1.97017794348 0.155450302948 0.493507220894 0.477310643121 
180.33333333333334 0.304216460973 6.79986683236 1.9702628274 0.150691737769 0.491098200882 0.481177350489 
184.83333333333334 0.308390948182 6.80477470383 1.97028221649 0.158130498006 0.486958480037 0.473208296891 
189.33333333333334 0.304381915141 6.83637468715 1.97970268479 0.140692564366 0.48813700535 0.49237590657 
193.83333333333334 0.30787551237 6.80622845101 1.97125811027 0.15197505037 0.482141002531 0.479142015834 
198.33333333333334 0.308033685758 6.77742537872 1.96175540988 0.153196383179 0.476763063863 0.47402451914 
202.83333333333334 0.302260161576 6.84002906594 1.980310311 0.13264700923 0.481300264171 0.498392898029 
207.33333333333334 0.30764577931 6.81030033922 1.97218680612 0.147857928941 0.475256365306 0.481652929293 
211.83333333333334 0.307926459401 6.78095194776 1.96274807043 0.14930717288 0.470261635354 0.476715314825 
216.33333333333334 0.303186793705 6.84325189011 1.98136012576 0.130275043818 0.474663370409 0.500399741755 
220.83333333333334 0.306993602774 6.8118703664 1.97315790613 0.143619041599 0.469708704293 0.48613339793 
225.33333333333334 0.307861628331 6.78200129547 1.96407236334 0.146960721874 0.464868156112 0.479901297492 
229.83333333333334 0.302640403638 6.84676348307 1.981896791 0.126952138668 0.468921328809 0.50280260138 
234.33333333333334 0.305582917076 6.81425414806 1.97371210186 0.137778979276 0.464570823337 0.49132840401 
238.83333333333334 0.307921429453 6.81576801413 1.97420428222 0.142370663478 0.462574996089 0.487094583653 
