Time Pu238 Pu239 Pu240 Pu241 Pu242 Am241
0.3333333333333333 1.22761620845 62.2027256082 19.3554334567 10.2714097388 6.81752651002 0.125288477844 
4.833333333333333 1.18607834559 62.2368921706 19.3594547799 8.28659813906 6.82208718284 2.10888938193 
9.333333333333334 1.14573988545 62.2784468454 19.365710289 6.67379349528 6.8274646089 3.70884487592 
13.833333333333334 1.10657498122 62.3259456838 19.3737563957 5.36641023032 6.83350235665 4.99381035231 
18.333333333333332 1.07064824334 62.3750078049 19.3827424687 4.36180661265 6.83972448223 5.97007038821 
22.833333333333332 1.03486658152 62.4290725721 19.3929004215 3.52468884234 6.84645622228 6.7720153602 
27.333333333333332 1.03815942421 62.4237039109 19.3921231241 3.60209747811 6.84591695512 6.6979991076 
31.833333333333332 0.989559184639 62.5297789933 19.4262082016 2.65141615285 6.86144984279 7.54158762488 
36.333333333333336 1.13697237177 63.6459033221 20.3937839647 2.46505774484 7.13373786825 5.22454472842 
40.833333333333336 1.01947570177 62.9003583439 19.7302934902 2.32687952317 6.94881273372 7.07418020729 
45.333333333333336 1.13799284962 63.6591904528 20.4047255205 2.4567313755 7.13688169438 5.20447810726 
49.833333333333336 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
54.333333333333336 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
58.833333333333336 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
63.333333333333336 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
67.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
72.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
76.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
81.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
85.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
90.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
94.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
99.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
103.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
108.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
112.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
117.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
121.83333333333333 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
126.33333333333333 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
130.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
135.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
139.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
144.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
148.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
153.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
157.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
162.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
166.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
171.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
175.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
180.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
184.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
189.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
193.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
198.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
202.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
207.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
211.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
216.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
220.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
225.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
229.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
234.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
238.83333333333334 1.08375543112 63.743850916 20.4252923248 1.82702187235 7.14850722288 5.77157223284 
243.33333333333334 1.13851682836 63.6662847892 20.410588012 2.45333215347 7.13856619307 5.19271202397 
