Time Pu238 Pu239 Pu240 Pu241 Pu242 Am241
0.3333333333333333 nan nan nan nan nan nan 
4.833333333333333 -0.103936950092 3.007190325 0.0429998287217 -0.28947796131 -0.0772428300857 0.0693219643889 
9.333333333333334 -0.168240841332 3.08656598252 0.0162807619622 -0.435843699096 -0.0619075445294 0.195828261512 
13.833333333333334 -0.2260484555 3.14624031049 -0.00586514064658 -0.561375935287 -0.0507027054941 0.305825935059 
18.333333333333332 -0.275731433735 3.16109187166 -0.0361141697272 -0.648518058143 -0.0457628067345 0.376863477711 
22.833333333333332 -0.313179872463 2.97031145171 -0.121811415247 -0.68174325616 -0.0645829092329 0.366166839237 
27.333333333333332 -0.339055620987 2.93043760606 -0.144776323355 -0.721431212132 -0.0604580946316 0.332226795862 
31.833333333333332 -0.223137992667 2.98018080503 -0.155730567779 -0.786524118667 -0.0520534676931 0.270401440235 
36.333333333333336 -0.240401789278 3.18461603633 -0.111495936636 -0.839006182554 -0.0374951425216 0.368790382242 
40.833333333333336 -0.193193203967 2.78258318144 -0.292409994384 -0.862197474105 -0.0961647153931 0.208870667895 
45.333333333333336 -0.156257396319 2.93810412803 -0.242600013555 -0.847551214559 -0.0667094713884 0.203886338563 
49.833333333333336 -0.153438479069 3.08576662079 -0.182716353395 -0.861860189658 -0.0277531607093 0.248672825527 
54.333333333333336 -0.154181550748 2.93790826488 -0.247867369163 -0.859441231727 -0.0529803897479 0.202836968139 
58.833333333333336 -0.141740243995 3.03793647055 -0.208544061842 -0.867799550371 -0.0366053979773 0.223370316843 
63.333333333333336 -0.138917028122 2.9832481308 -0.22882859124 -0.861536929582 -0.0462235735591 0.202302621575 
67.83333333333333 -0.132252655452 3.09579855828 -0.191129516304 -0.87429859471 -0.0337137089627 0.22766376628 
72.33333333333333 -0.132712838156 2.9808523939 -0.229626995412 -0.870782289958 -0.0546649511046 0.209880236185 
76.83333333333333 -0.131098399448 3.09601714384 -0.192766404631 -0.883819768444 -0.0388117808967 0.233273848423 
81.33333333333333 -0.134933256519 2.98092075768 -0.230044828712 -0.877457246998 -0.0554345832625 0.21590610699 
85.83333333333333 -0.132912719419 3.09659487545 -0.19180519649 -0.890175369842 -0.0411856348948 0.241204383528 
90.33333333333333 -0.139757023856 2.97760167978 -0.229574341795 -0.883092500595 -0.0545353016626 0.221752813475 
94.83333333333333 -0.137108902933 3.09005381088 -0.19109163602 -0.895962917061 -0.0428785403244 0.247216643625 
