Time Pu238 Pu239 Pu240 Pu241 Pu242 Am241
0.16666666666666666 0.0170296680871 62.7265402385 19.7084574861 10.5552176861 6.95000579092 0.0427491303193 
0.25 0.0170278831011 62.726545001 19.7084487149 10.5513823033 6.95000836277 0.0465877349483 
0.4166666666666667 0.017006059592 62.7266708436 19.708254244 10.4722282614 6.95005220806 0.125788383333 
4.916666666666667 0.0164271612061 62.7351183715 19.7041967315 8.45057446844 6.95181483313 2.14186843418 
9.416666666666666 0.0158635801471 62.7516201129 19.7026793529 6.81566562302 6.95448664908 3.75968468203 
13.916666666666666 0.0154372203931 62.7674384177 19.7030914245 5.89994466595 6.95687775866 4.65721051283 
14.0 0.0154544578197 62.7669183688 19.7031165973 5.94437765234 6.95679420884 4.61333871487 
18.416666666666668 0.0154716952463 62.7663983199 19.7031417702 5.98881063873 6.95671065902 4.56946691692 
18.5 0.307866207022 62.8640321989 19.6920969158 5.70928574622 7.02375315478 4.40296577726 
22.916666666666668 0.600260718798 62.9616660779 19.6810520615 5.4297608537 7.09079565053 4.2364646376 
23.0 1.21523531027 63.2305810441 19.6205605062 5.41275083354 7.13131594785 3.38955635807 
27.416666666666668 1.83020990174 63.4994960102 19.5600689509 5.39574081337 7.17183624516 2.54264807854 
27.5 1.65309583848 63.6134903414 19.5269411096 4.40580957146 7.04071260788 3.75995053113 
31.916666666666668 1.47598177522 63.7274846726 19.4938132683 3.41587832955 6.9095889706 4.97725298371 
32.0 2.05993819685 64.2381920674 19.3380736753 3.52959809198 6.77043334667 4.06376462184 
36.416666666666664 2.64389461847 64.7488994621 19.1823340823 3.64331785442 6.63127772274 3.15027625996 
36.5 2.78713474908 64.9352162752 19.0986982512 3.99020046226 6.53633881799 2.65241144428 
40.916666666666664 2.93037487969 65.1215330882 19.0150624202 4.3370830701 6.44139991325 2.15454662859 
41.0 2.77396831779 65.1001162825 19.0628489355 3.66490989631 6.4926941602 2.90546240774 
45.416666666666664 2.6175617559 65.0786994768 19.1106354507 2.99273672253 6.54398840715 3.65637818689 
45.5 2.72032369787 65.2830533447 19.0519725545 3.141970915 6.46115729615 3.34152219174 
49.916666666666664 2.82308563984 65.4874072127 18.9933096583 3.29120510747 6.37832618514 3.02666619659 
50.0 2.80236717985 65.5199776277 19.0065588929 3.10156965083 6.37085749072 3.198669158 
54.416666666666664 2.78164871986 65.5525480427 19.0198081275 2.91193419418 6.3633887963 3.37067211942 
54.5 2.84334560103 65.6219860618 19.0095302869 3.02019470082 6.30064946213 3.20429388736 
58.916666666666664 2.9050424822 65.6914240808 18.9992524463 3.12845520746 6.23791012795 3.0379156553 
59.0 2.87832552213 65.7250946625 19.012625492 2.92979951703 6.21265037469 3.24150443166 
63.416666666666664 2.85160856206 65.7587652443 19.0259985376 2.73114382659 6.18739062143 3.44509320802 
63.5 2.93496225714 65.7729915928 19.0359447144 2.86505425114 6.07259859248 3.31844859205 
67.91666666666667 3.01831595221 65.7872179414 19.0458908911 2.99896467569 5.95780656353 3.19180397608 
68.0 2.98602835002 65.8472256941 19.0452202391 2.8008476272 5.94943326954 3.37124482001 
72.41666666666667 2.95374074783 65.9072334469 19.0445495871 2.60273057872 5.94105997555 3.55068566394 
72.5 3.00955254071 65.8934474884 19.0599403973 2.75971800042 5.85576797792 3.42157359522 
76.91666666666667 3.06536433359 65.8796615299 19.0753312076 2.91670542212 5.7704759803 3.2924615265 
77.0 3.02507995792 65.9196121911 19.083539453 2.71686066254 5.7686988651 3.48620887032 
81.41666666666667 2.98479558225 65.9595628523 19.0917476984 2.51701590296 5.7669217499 3.67995621415 
81.5 3.02526865451 65.9470294575 19.0994259273 2.68307964019 5.71340038819 3.53179593232 
