Time Pu238 Pu239 Pu240 Pu241 Pu242 Am241
0.16666666666666666 nan nan nan nan nan nan 
0.25 nan nan nan nan nan nan 
0.4166666666666667 nan nan nan nan nan nan 
4.916666666666667 nan nan nan nan nan nan 
9.416666666666666 nan nan nan nan nan nan 
13.916666666666666 nan nan nan nan nan nan 
14.0 3.11543707326 44.1586145657 28.9795076364 11.0746216853 11.5945218191 1.07729722027 
18.416666666666668 3.45893007833 44.5881269199 28.82577619 10.7810245916 11.2974050124 1.04873720785 
18.5 3.8024230834 45.017639274 28.6720447436 10.4874274979 11.0002882056 1.02017719543 
22.916666666666668 4.05812242328 45.4239037088 28.521084083 10.2180682062 10.7848466341 0.993974944513 
23.0 4.31382176317 45.8301681436 28.3701234225 9.94870891454 10.5694050626 0.967772693597 
27.416666666666668 4.50522083701 46.1941097329 28.2431277275 9.70556537375 10.4078557173 0.944120611562 
27.5 4.69661991085 46.5580513223 28.1161320324 9.46242183297 10.246306372 0.920468529526 
31.916666666666668 4.84510617622 46.8464779271 28.0038343081 9.71621344213 10.1281338817 0.914454104322 
32.0 4.99359244159 47.1349045319 27.8915365837 9.97000505129 10.0099613915 0.908439679118 
36.416666666666664 4.98121928562 47.2130207408 27.8796090175 9.48499310956 9.99295243213 0.902425253913 
36.5 4.96884612966 47.2911369498 27.8676814513 8.99998116783 9.97594347273 0.896410828709 
40.916666666666664 4.82899657569 47.3396966843 27.9357787312 8.90646647007 10.0017316069 0.987329931811 
41.0 4.68914702172 47.3882564188 28.0038760111 8.8129517723 10.0275197411 1.07824903491 
45.416666666666664 4.80582029748 47.3963353286 28.0054991484 8.77175364584 9.96284004063 1.05775153905 
45.5 4.92249357324 47.4044142384 28.0071222856 8.73055551938 9.89816034017 1.03725404319 
49.916666666666664 4.97364550068 47.6463692515 27.9472448426 8.47517872462 9.77485018521 1.18271149536 
50.0 5.02479742813 47.8883242646 27.8873673996 8.21980192986 9.65154003025 1.32816894753 
54.416666666666664 5.09628658818 47.7782783609 27.9571930335 8.28351606783 9.53176947603 1.35295647352 
54.5 5.16777574823 47.6682324572 28.0270186674 8.34723020579 9.41199892181 1.37774399951 
58.916666666666664 5.17454023385 47.7614731547 28.0244567118 8.15424401264 9.32378066731 1.56150521978 
59.0 5.18130471947 47.8547138521 28.0218947561 7.96125781948 9.2355624128 1.74526644006 
63.416666666666664 5.22566194721 47.8770829747 28.0298714642 7.98912067042 9.16441755291 1.71384539052 
63.5 5.27001917494 47.8994520974 28.0378481723 8.01698352137 9.09327269301 1.68242434098 
67.91666666666667 5.24569398694 47.8839800641 28.074592437 7.90451411652 9.04271025677 1.84850913874 
68.0 5.22136879893 47.8685080307 28.1113367016 7.79204471167 8.99214782052 2.01459393649 
72.41666666666667 5.24230822907 47.9239933846 28.1032394261 7.78126912278 8.95134081468 1.9978490227 
72.5 5.2632476592 47.9794787385 28.0951421506 7.7704935339 8.91053380884 1.98110410891 
76.91666666666667 5.24182729967 47.9611040031 28.1270426349 7.69581339322 8.8766052011 2.09760746803 
77.0 5.22040694014 47.9427292676 28.1589431192 7.62113325254 8.84267659335 2.21411082715 
81.41666666666667 5.23876449637 48.0172623306 28.1491870002 7.5877546917 8.78970898166 2.21732249947 
81.5 5.2571220526 48.0917953937 28.1394308811 7.55437613086 8.73674136997 2.2205341718 
85.91666666666667 5.26215225097 48.069726785 28.1690878217 7.51093449097 8.68698492336 2.30111372803 
86.0 5.26718244935 48.0476581762 28.1987447623 7.46749285109 8.63722847674 2.38169328426 
90.41666666666667 5.28288201384 48.1459900427 28.1848070053 7.39452465003 8.57839131942 2.41340496871 
