Time Pu238 Pu239 Pu240 Pu241 Pu242 Am241
4.833333333333333 1.68248974063 41.8042792518 26.9878508495 16.8681973464 11.1491555799 1.50802723186 
9.333333333333334 1.68248974063 41.8042792518 26.9878508495 16.8681973464 11.1491555799 1.50802723186 
13.833333333333334 1.68248974063 41.8042792518 26.9878508495 16.8681973464 11.1491555799 1.50802723186 
18.333333333333332 1.68248974063 41.8042792518 26.9878508495 16.8681973464 11.1491555799 1.50802723186 
22.833333333333332 1.68248974063 41.8042792518 26.9878508495 16.8681973464 11.1491555799 1.50802723186 
27.333333333333332 1.66081991445 41.808551425 26.9955645579 16.8735865591 11.1528992705 1.5085782732 
31.833333333333332 1.00689360264 41.7748036759 27.2594945937 17.0952199142 11.3432360721 1.52035214149 
36.333333333333336 1.09290421922 41.7682484034 27.1856679963 17.0710099948 11.3634591507 1.51871023554 
40.833333333333336 1.04091234948 41.7794258586 27.1985663864 17.0834603493 11.3776337636 1.52000129266 
45.333333333333336 1.10721789223 41.7756473807 27.1360359688 17.0643590171 11.397955269 1.51878447215 
49.833333333333336 1.17243342252 41.7713205348 27.0771834473 17.045687866 11.4158211498 1.51755357967 
54.333333333333336 1.22788246175 41.8488065182 27.0087914368 17.0003131604 11.3953857077 1.51882071511 
58.833333333333336 1.28327449582 41.8450705451 26.9589293193 16.9844606878 11.4104744686 1.51779048341 
63.333333333333336 1.31992135372 41.8438592675 26.916874737 16.9720508889 11.4294754604 1.51781829244 
67.83333333333333 1.36076013516 41.8394196188 26.8769441131 16.960282605 11.4454880311 1.51710549684 
72.33333333333333 1.37870042325 41.8341197739 26.8457548735 16.9536988215 11.4704066782 1.51731942965 
76.83333333333333 1.40113007483 41.829337605 26.8149674292 16.9461932588 11.4911310604 1.51724057176 
81.33333333333333 1.41737288607 41.8234173944 26.7866534618 16.9400336321 11.5153454539 1.51717717179 
85.83333333333333 1.42392306394 41.8134554208 26.7651966155 16.9379760108 11.5424154777 1.5170334112 
90.33333333333333 1.45227685891 41.8158047307 26.7327753868 16.9264493028 11.5558790492 1.51681467151 
94.83333333333333 1.46979004634 41.8139796022 26.707624833 16.9194007906 11.5726191186 1.51658560927 
99.33333333333333 1.49185388389 41.81214486 26.6803471453 16.9106604659 11.5889349228 1.5160587221 
103.83333333333333 1.50928138094 41.8109354767 26.6566862788 16.9034250096 11.604017331 1.515654523 
108.33333333333333 1.53163239055 41.8099857989 26.6305166677 16.8941819173 11.6186097247 1.51507350092 
112.83333333333333 1.54856944009 41.8083299019 26.6083894162 16.88701828 11.6331233024 1.51456965945 
117.33333333333333 1.56646345329 41.8063035526 26.5853332039 16.8790547812 11.6488907219 1.51395428718 
121.83333333333333 1.58062396764 41.8041470548 26.5654960527 16.872614492 11.6637116088 1.51340682407 
126.33333333333333 1.59586064226 41.8015187 26.5447512691 16.8654152082 11.6796901569 1.51276402339 
130.83333333333334 1.61511649567 41.8009634763 26.5237025049 16.8570591534 11.6909397788 1.51221859088 
135.33333333333334 1.6322581612 41.7994238174 26.5032218194 16.8490923571 11.7044373711 1.51156647376 
139.83333333333334 1.6464572714 41.7975350862 26.4854087646 16.8424407651 11.7171783598 1.51097975286 
144.33333333333334 1.66182933822 41.7958262598 26.4667398561 16.8350429176 11.7302534657 1.51030816265 
148.83333333333334 1.67467349077 41.7941157175 26.4503911039 16.8287473435 11.7423594296 1.50971291479 
153.33333333333334 1.6897985502 41.7927287076 26.4327412169 16.8213884416 11.7543028311 1.50904025263 
157.83333333333334 1.70346602472 41.7911595895 26.416939689 16.8148761116 11.7651245221 1.50843406305 
162.33333333333334 1.70753763522 41.8686483378 26.3870492865 16.7830140363 11.7435034608 1.51024724352 
166.83333333333334 1.7242458529 41.8681653926 26.3705293802 16.7754453452 11.7519528152 1.50966121396 
171.33333333333334 1.73847124435 41.8666053304 26.354862101 16.7685016015 11.7625793133 1.50898040943 
175.83333333333334 1.74434199557 41.8638690797 26.3437402247 16.7644965273 11.7751886272 1.50836354549 
180.33333333333334 1.75933343807 41.8629591573 26.3283875533 16.7572724468 11.7843404357 1.5077069688 
184.83333333333334 1.77200835072 41.8617753348 26.315014266 16.7511054179 11.7929817233 1.50711490736 
189.33333333333334 1.78567246783 41.860449626 26.3009341055 16.7443988401 11.8020880345 1.50645692608 
193.83333333333334 1.79478024329 41.8588865013 26.2895479284 16.7393463088 11.8115733676 1.50586565063 
198.33333333333334 1.80600253327 41.8576692511 26.2774636603 16.7336071307 11.8200021612 1.50525526345 
202.83333333333334 1.81611194658 41.8567824156 26.2661220951 16.7281895883 11.8281513083 1.5046426462 
207.33333333333334 1.82611398339 41.8576469695 26.2549459497 16.7225339186 11.8347854857 1.50397369319 
211.83333333333334 1.83579074522 41.8585397142 26.2446434428 16.7172657486 11.8403766691 1.50338368005 
216.33333333333334 1.84349857358 41.85895159 26.2348506044 16.7123705184 11.8475748491 1.50275386464 
220.83333333333334 1.85413283823 41.8595780779 26.224645111 16.7069605734 11.8525025569 1.50218084257 
225.33333333333334 1.86304758306 41.8595741305 26.2149518703 16.7019431739 11.8589290925 1.50155414984 
229.83333333333334 1.86851691474 41.8595360805 26.2072715155 16.6981733453 11.8654973589 1.50100478507 
234.33333333333334 1.87758033317 41.859647062 26.197871341 16.693139067 11.8713483936 1.50041380312 
238.83333333333334 1.88759238706 41.8600480191 26.1887147921 16.6880935007 11.8756584289 1.4998928722 
243.33333333333334 1.89602441893 41.8597810421 26.1800468837 16.6834268287 11.8814004089 1.49932041763 
