Time Val
0.3333333333333333 8.38552682916
4.833333333333333 8.38552682916
9.333333333333334 8.38552682916
13.833333333333334 8.38552682916
18.333333333333332 8.38552682916
22.833333333333332 8.38552682916
27.333333333333332 8.38552682916
31.833333333333332 8.38552465943
36.333333333333336 8.38543986889
40.833333333333336 8.38549709288
45.333333333333336 8.38543890539
49.833333333333336 8.38543840847
54.333333333333336 8.38543840847
58.833333333333336 8.38543840847
63.333333333333336 8.38543840847
67.83333333333333 8.38543840847
72.33333333333333 8.38543840847
76.83333333333333 8.38543840847
81.33333333333333 8.38543840847
85.83333333333333 8.38543840847
90.33333333333333 8.38543840847
94.83333333333333 8.38543840847
99.33333333333333 8.38543840847
103.83333333333333 8.38543840847
108.33333333333333 8.38543840847
112.83333333333333 8.38543840847
117.33333333333333 8.38543840847
121.83333333333333 8.38543840847
126.33333333333333 8.38543840847
130.83333333333334 8.38543840847
135.33333333333334 8.38543840847
139.83333333333334 8.38543840847
144.33333333333334 8.38543840847
148.83333333333334 8.38543840847
153.33333333333334 8.38543840847
157.83333333333334 8.38543840847
162.33333333333334 8.38543840847
166.83333333333334 8.38543840847
171.33333333333334 8.38543840847
175.83333333333334 8.38543840847
180.33333333333334 8.38543840847
184.83333333333334 8.38543840847
189.33333333333334 8.38543840847
193.83333333333334 8.38543840847
198.33333333333334 8.38543840847
202.83333333333334 8.38543840847
207.33333333333334 8.38543840847
211.83333333333334 8.38543840847
216.33333333333334 8.38543840847
220.83333333333334 8.38543840847
225.33333333333334 8.38543840847
229.83333333333334 8.38543840847
234.33333333333334 8.38543840847
238.83333333333334 8.38543840847
243.33333333333334 8.38543840847
247.83333333333334 8.38543840847
252.33333333333334 8.38543840847
256.8333333333333 8.38543840847
261.3333333333333 8.38543840847
265.8333333333333 8.38543840847
270.3333333333333 8.38543840847
274.8333333333333 8.38543840847
279.3333333333333 8.38543840847
283.8333333333333 8.38543840847
288.3333333333333 8.38543840847
292.8333333333333 8.38543840847
297.3333333333333 8.38543840847
