Time Val
0.25 8.75030329029
0.4166666666666667 8.74944658477
0.5833333333333334 8.74929748145
2.0833333333333335 8.8039097265
3.5833333333333335 8.81471086861
5.083333333333333 8.81704908423
6.583333333333333 8.81767461838
8.083333333333334 8.81793518761
9.583333333333334 8.81810326491
11.083333333333334 8.64272748487
12.583333333333334 8.55388354875
14.083333333333334 8.55828037415
15.583333333333334 8.53913274152
17.083333333333332 8.55817967489
18.583333333333332 8.54225532248
20.083333333333332 8.56178771499
21.583333333333332 8.54614975517
23.083333333333332 8.56555210093
24.583333333333332 8.55007488898
26.083333333333332 8.56932462656
27.583333333333332 8.55400472265
29.083333333333332 8.57310475198
30.583333333333332 8.55794363368
32.083333333333336 8.57689763583
33.583333333333336 8.56189664784
35.083333333333336 8.58070805316
36.583333333333336 8.56586823583
38.083333333333336 8.58454021569
39.583333333333336 8.56986233945
41.083333333333336 8.58839783767
42.583333333333336 8.57388244076
44.083333333333336 8.59228420261
45.583333333333336 8.57793162409
47.083333333333336 8.59620222163
48.583333333333336 8.58201263001
50.083333333333336 8.600154484
51.583333333333336 8.586127902
53.083333333333336 8.60414330106
54.583333333333336 8.59027962701
56.083333333333336 8.60817074417
57.583333333333336 8.59446977059
59.083333333333336 8.61223867767
60.583333333333336 8.59870010728
62.083333333333336 8.61634878744
63.583333333333336 8.602972247
65.08333333333333 8.62050260558
66.58333333333333 8.60728765795
68.08333333333333 8.62470153191
69.58333333333333 8.61164768634
71.08333333333333 8.62894685247
72.58333333333333 8.61605357361
74.08333333333333 8.63148740484
75.58333333333333 8.59326163758
77.08333333333333 8.65127653802
78.58333333333333 8.60021085895
80.08333333333333 8.59159838605
81.58333333333333 8.68415781745
83.08333333333333 8.61158660317
84.58333333333333 8.59828964451
86.08333333333333 8.68964454529
87.58333333333333 8.61815573511
89.08333333333333 8.6041478602
90.58333333333333 8.69504910744
92.08333333333333 8.62477166055
93.58333333333333 8.61009860759
95.08333333333333 8.70054427514
96.58333333333333 8.63147154389
98.08333333333333 8.61615056919
99.58333333333333 8.70194283243
101.08333333333333 8.64709361391
102.58333333333333 8.66386471894
104.08333333333333 8.66605243166
105.58333333333333 8.64611714303
107.08333333333333 8.64188554843
108.58333333333333 8.67656861942
110.08333333333333 8.68236833757
111.58333333333333 8.65359920378
113.08333333333333 8.64917678685
114.58333333333333 8.68368881283
116.08333333333333 8.68998660872
117.58333333333333 8.66147590286
119.08333333333333 8.65666323375
120.58333333333333 8.6909588789
122.08333333333333 8.69774177876
123.58333333333333 8.66949569852
125.08333333333333 8.66429941463
126.58333333333333 8.6983727252
128.08333333333334 8.7056349267
129.58333333333334 8.67766091995
131.08333333333334 8.67208803614
132.58333333333334 8.70593322836
134.08333333333334 8.7136688087
135.58333333333334 8.68597416785
137.08333333333334 8.6800318028
138.58333333333334 8.7136432185
140.08333333333334 8.72184613386
141.58333333333334 8.69443799932
143.08333333333334 8.68813337881
144.58333333333334 8.72150549271
146.08333333333334 8.73016958589
147.58333333333334 8.70305494967
149.08333333333334 8.69639540866
150.58333333333334 8.72952283451
152.08333333333334 8.7386418414
153.58333333333334 8.71182754919
155.08333333333334 8.70482053263
156.58333333333334 8.73769802842
158.08333333333334 8.74726558355
159.58333333333334 8.72075833589
161.08333333333334 8.71341139861
162.58333333333334 8.74603387114
164.08333333333334 8.75604351251
165.58333333333334 8.72984986515
167.08333333333334 8.72217067099
168.58333333333334 8.75453317985
170.08333333333334 8.76497835337
171.58333333333334 8.73910471703
173.08333333333334 8.73110103753
174.58333333333334 8.76319879863
176.08333333333334 8.77407286213
177.58333333333334 8.74852550197
179.08333333333334 8.74020521451
180.58333333333334 8.77203360335
182.08333333333334 8.78332983041
183.58333333333334 8.75811486511
185.08333333333334 8.74948595075
186.58333333333334 8.781002015
188.08333333333334 8.6945214938
189.58333333333334 8.79605234295
191.08333333333334 8.73130683862
192.58333333333334 8.80775388669
194.08333333333334 8.82143389755
195.58333333333334 8.73676061468
197.08333333333334 8.72618889169
198.58333333333334 8.72205596939
